system:index,base_valid_px,cloud_frac,cloudy_px,county,date,event_id,img_exists,.geo
149,21304.24313725487,0.7983065879171278,17007.317647058822,Harris,2018-04-22,Texas-4,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
150,11225.623529411798,0.28389426990212097,3186.8901960784324,Dallas,2019-10-16,Texas-20,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
151,11225.623529411798,0.5518379869025116,6194.725490196074,Dallas,2019-10-17,Texas-20,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
152,11225.623529411798,4.454095567074474E-4,5.0,Dallas,2019-10-18,Texas-20,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
153,11225.623529411798,0.10694475594001651,1200.5215686274514,Dallas,2019-10-19,Texas-20,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
154,11225.623529411798,0.0,0.0,Dallas,2019-10-20,Texas-20,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
155,11225.623529411798,8.908191134148948E-4,10.0,Dallas,2019-10-27,Texas-20,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
156,11225.623529411798,7.126552907319158E-4,8.0,Dallas,2019-10-28,Texas-20,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
157,11225.623529411798,0.9564040112711323,10736.23137254905,Dallas,2019-10-29,Texas-20,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
158,11211.980392156895,0.6806686125310607,7631.643137254891,Dallas,2019-10-30,Texas-20,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
159,0.0,0.0,0.0,Dallas,2019-10-31,Texas-20,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
160,21304.24313725487,0.6952585345237323,14811.956862745103,Harris,2020-07-07,Texas-23,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
161,21304.24313725487,0.029683123052721572,632.3764705882354,Harris,2020-07-08,Texas-23,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
162,21304.24313725487,0.03871437191376039,824.7803921568626,Harris,2020-07-09,Texas-23,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
163,21304.24313725487,0.022863161568477047,487.0823529411764,Harris,2020-07-10,Texas-23,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
164,21304.24313725487,0.3974023769912726,8466.356862745093,Harris,2020-07-11,Texas-23,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
165,21304.24313725487,0.2485644947466973,5295.47843137255,Harris,2020-07-15,Texas-23,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
166,21304.24313725487,0.17947764065043129,3823.6352941176465,Harris,2020-07-16,Texas-23,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
167,21304.24313725487,1.1651918001421809E-4,2.4823529411764707,Harris,2020-07-17,Texas-23,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
168,21304.24313725487,0.018704181547558815,398.4784313725491,Harris,2020-07-18,Texas-23,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
169,21304.24313725487,0.025183605143926074,536.5176470588235,Harris,2020-07-19,Texas-23,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
170,21304.24313725487,0.21338803537618042,4546.070588235291,Harris,2020-05-23,Texas-2,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
171,21304.24313725487,0.9842568414061675,20968.8470588235,Harris,2020-05-24,Texas-2,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
172,21213.24313725487,0.9906730479313978,21015.38823529409,Harris,2020-05-25,Texas-2,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
173,21216.24313725487,1.0,21216.24313725487,Harris,2020-05-26,Texas-2,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
174,21304.24313725487,0.001736743228174009,37.0,Harris,2020-05-27,Texas-2,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
175,21304.24313725487,0.5222373081529196,11125.870588235293,Harris,2020-05-31,Texas-2,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
176,21304.24313725487,1.0,21304.24313725487,Harris,2020-06-01,Texas-2,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
177,21304.24313725487,0.5936492076879845,12647.247058823536,Harris,2020-06-02,Texas-2,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
178,21304.24313725487,0.09436433725252574,2010.3607843137256,Harris,2020-06-03,Texas-2,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
179,21304.24313725487,0.001540519774943114,32.819607843137256,Harris,2020-06-04,Texas-2,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
180,21304.24313725487,0.21338803537618042,4546.070588235291,Harris,2020-05-23,Texas-32,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
181,21304.24313725487,0.9842568414061675,20968.8470588235,Harris,2020-05-24,Texas-32,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
182,21213.24313725487,0.9906730479313978,21015.38823529409,Harris,2020-05-25,Texas-32,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
183,21216.24313725487,1.0,21216.24313725487,Harris,2020-05-26,Texas-32,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
184,21304.24313725487,0.001736743228174009,37.0,Harris,2020-05-27,Texas-32,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
185,21304.24313725487,0.5222373081529196,11125.870588235293,Harris,2020-05-31,Texas-32,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
186,21304.24313725487,1.0,21304.24313725487,Harris,2020-06-01,Texas-32,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
187,21304.24313725487,0.5936492076879845,12647.247058823536,Harris,2020-06-02,Texas-32,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
188,21304.24313725487,0.09436433725252574,2010.3607843137256,Harris,2020-06-03,Texas-32,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
189,21304.24313725487,0.001540519774943114,32.819607843137256,Harris,2020-06-04,Texas-32,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
190,11225.623529411798,0.013362286701223422,150.0,Dallas,2020-08-11,Texas-14,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
191,11225.623529411798,0.0,0.0,Dallas,2020-08-12,Texas-14,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
192,11225.623529411798,0.0,0.0,Dallas,2020-08-13,Texas-14,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
193,11225.623529411798,0.005533558728036053,62.117647058823536,Dallas,2020-08-14,Texas-14,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
194,11225.623529411798,0.5298965881278593,5948.41960784313,Dallas,2020-08-15,Texas-14,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
195,11225.623529411798,6.082023829236596E-4,6.8274509803921575,Dallas,2020-08-19,Texas-14,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
196,11225.623529411798,0.0,0.0,Dallas,2020-08-20,Texas-14,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
197,11225.623529411798,0.0016925563154883002,19.0,Dallas,2020-08-21,Texas-14,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
198,11225.623529411798,0.9812016206619727,11014.60000000003,Dallas,2020-08-22,Texas-14,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
199,11225.623529411798,0.0,0.0,Dallas,2020-08-23,Texas-14,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
200,11225.623529411798,0.6269099336462004,7037.454901960776,Dallas,2021-02-09,Texas-1,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
201,11225.623529411798,0.8349787286369333,9373.156862745107,Dallas,2021-02-10,Texas-1,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
202,11225.623529411798,0.78268729733865,8786.152941176477,Dallas,2021-02-11,Texas-1,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
203,11225.623529411798,0.5364701345032035,6022.211764705873,Dallas,2021-02-12,Texas-1,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
204,11225.623529411798,0.6625769335840174,7437.839215686264,Dallas,2021-02-13,Texas-1,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
205,11225.623529411798,0.001367669344713456,15.352941176470587,Dallas,2021-02-22,Texas-1,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
206,11225.623529411798,9.799010247563843E-4,11.0,Dallas,2021-02-23,Texas-1,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
207,11225.623529411798,0.6269099336462004,7037.454901960776,Dallas,2021-02-09,Texas-3,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
208,11225.623529411798,0.8349787286369333,9373.156862745107,Dallas,2021-02-10,Texas-3,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
209,11225.623529411798,0.78268729733865,8786.152941176477,Dallas,2021-02-11,Texas-3,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
210,11225.623529411798,0.5364701345032035,6022.211764705873,Dallas,2021-02-12,Texas-3,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
211,11225.623529411798,0.6625769335840174,7437.839215686264,Dallas,2021-02-13,Texas-3,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
212,11225.623529411798,0.001367669344713456,15.352941176470587,Dallas,2021-02-22,Texas-3,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
213,11225.623529411798,9.799010247563843E-4,11.0,Dallas,2021-02-23,Texas-3,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
214,11225.623529411798,0.6269099336462004,7037.454901960776,Dallas,2021-02-09,Texas-4,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
215,11225.623529411798,0.8349787286369333,9373.156862745107,Dallas,2021-02-10,Texas-4,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
216,11225.623529411798,0.78268729733865,8786.152941176477,Dallas,2021-02-11,Texas-4,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
217,11225.623529411798,0.5364701345032035,6022.211764705873,Dallas,2021-02-12,Texas-4,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
218,11225.623529411798,0.6625769335840174,7437.839215686264,Dallas,2021-02-13,Texas-4,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
219,11225.623529411798,0.001367669344713456,15.352941176470587,Dallas,2021-02-22,Texas-4,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
220,11225.623529411798,9.799010247563843E-4,11.0,Dallas,2021-02-23,Texas-4,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
221,11225.623529411798,0.0058731180136200834,65.92941176470589,Dallas,2021-02-24,Texas-1,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
222,11225.623529411798,0.0,0.0,Dallas,2021-02-25,Texas-1,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
223,11225.623529411798,0.9565563238724846,10737.941176470615,Dallas,2021-02-26,Texas-1,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
224,11225.623529411798,0.0058731180136200834,65.92941176470589,Dallas,2021-02-24,Texas-3,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
225,11225.623529411798,0.0,0.0,Dallas,2021-02-25,Texas-3,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
226,11225.623529411798,0.9565563238724846,10737.941176470615,Dallas,2021-02-26,Texas-3,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
227,11225.623529411798,0.0058731180136200834,65.92941176470589,Dallas,2021-02-24,Texas-4,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
228,11225.623529411798,0.0,0.0,Dallas,2021-02-25,Texas-4,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
229,11225.623529411798,0.9565563238724846,10737.941176470615,Dallas,2021-02-26,Texas-4,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
230,11225.623529411798,0.6625769335840174,7437.839215686264,Dallas,2021-02-13,Texas-8,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
231,11225.623529411798,0.843429981967025,9468.027450980404,Dallas,2021-02-14,Texas-8,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
232,11225.623529411798,0.9963476416349989,11184.623529411798,Dallas,2021-02-15,Texas-8,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
233,11225.623529411798,0.0049319938208594065,55.36470588235295,Dallas,2021-02-16,Texas-8,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
234,11225.623529411798,1.0,11225.623529411798,Dallas,2021-02-17,Texas-8,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
235,11225.623529411798,0.001367669344713456,15.352941176470587,Dallas,2021-02-22,Texas-8,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
236,11225.623529411798,9.799010247563843E-4,11.0,Dallas,2021-02-23,Texas-8,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
237,11225.623529411798,0.0058731180136200834,65.92941176470589,Dallas,2021-02-24,Texas-8,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
238,11225.623529411798,0.0,0.0,Dallas,2021-02-25,Texas-8,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
239,11225.623529411798,0.9565563238724846,10737.941176470615,Dallas,2021-02-26,Texas-8,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
240,11225.623529411798,0.6625769335840174,7437.839215686264,Dallas,2021-02-13,Texas-9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
241,11225.623529411798,0.843429981967025,9468.027450980404,Dallas,2021-02-14,Texas-9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
242,11225.623529411798,0.9963476416349989,11184.623529411798,Dallas,2021-02-15,Texas-9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
243,11225.623529411798,0.0049319938208594065,55.36470588235295,Dallas,2021-02-16,Texas-9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
244,11225.623529411798,1.0,11225.623529411798,Dallas,2021-02-17,Texas-9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
245,11225.623529411798,0.001367669344713456,15.352941176470587,Dallas,2021-02-22,Texas-9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
246,11225.623529411798,9.799010247563843E-4,11.0,Dallas,2021-02-23,Texas-9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
247,11225.623529411798,0.0058731180136200834,65.92941176470589,Dallas,2021-02-24,Texas-9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
248,11225.623529411798,0.0,0.0,Dallas,2021-02-25,Texas-9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
249,11225.623529411798,0.9565563238724846,10737.941176470615,Dallas,2021-02-26,Texas-9,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
250,11225.623529411798,0.9403448133716484,10555.956862745123,Dallas,2022-08-30,Texas-8,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
251,11225.623529411798,0.9970602969257308,11192.623529411798,Dallas,2022-08-31,Texas-8,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
252,11225.623529411798,0.9956622349289126,11176.929411764739,Dallas,2022-09-01,Texas-8,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
253,11225.623529411798,1.0,11225.623529411798,Dallas,2022-09-02,Texas-8,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
254,11225.623529411798,0.025059265671604176,281.3058823529412,Dallas,2022-09-03,Texas-8,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
255,11225.623529411798,0.01728154145942017,193.99607843137255,Dallas,2022-09-08,Texas-8,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
256,11225.623529411798,0.0,0.0,Dallas,2022-09-09,Texas-8,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
257,11225.623529411798,0.0,0.0,Dallas,2022-09-10,Texas-8,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
258,11225.623529411798,0.5730915335852751,6433.309803921556,Dallas,2022-09-11,Texas-8,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
259,11225.623529411798,0.34334055071485464,3854.2117647058767,Dallas,2022-09-12,Texas-8,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
260,0,-1,0,Harris,2022-08-05,Texas-32,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
261,0,-1,0,Harris,2022-08-06,Texas-32,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
262,0,-1,0,Harris,2022-08-07,Texas-32,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
263,0,-1,0,Harris,2022-08-08,Texas-32,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
264,0,-1,0,Harris,2022-08-09,Texas-32,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
265,21304.24313725487,0.02291691133240146,488.2274509803921,Harris,2022-08-13,Texas-32,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
266,21304.24313725487,0.23305106117128133,4964.976470588235,Harris,2022-08-14,Texas-32,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
267,21304.24313725487,0.20203192515087676,4304.137254901956,Harris,2022-08-15,Texas-32,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
268,21304.24313725487,0.7331719981401122,15619.674509803928,Harris,2022-08-16,Texas-32,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
269,21304.24313725487,0.20500675369465224,4367.513725490195,Harris,2022-08-17,Texas-32,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
270,21304.24313725487,0.3548371658264895,7559.537254901958,Harris,2023-01-20,Texas-0,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
271,21304.24313725487,0.41197629414521564,8776.843137254904,Harris,2023-01-21,Texas-0,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
272,21304.24313725487,0.9345734680120799,19910.380392156836,Harris,2023-01-22,Texas-0,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
273,21304.24313725487,0.003797641710700368,80.90588235294116,Harris,2023-01-23,Texas-0,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
274,21304.24313725487,0.8426900873286411,17952.87450980391,Harris,2023-01-24,Texas-0,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
275,21304.24313725487,1.0,21304.24313725487,Harris,2023-01-29,Texas-0,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
276,21304.24313725487,0.9204912139384189,19610.368627450967,Harris,2023-01-30,Texas-0,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
277,21304.24313725487,0.8400550603746076,17896.73725490196,Harris,2023-01-31,Texas-0,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
278,21304.24313725487,0.9428568220415265,20086.85098039213,Harris,2023-02-01,Texas-0,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
279,21304.24313725487,0.9386707830641128,19997.67058823528,Harris,2023-02-02,Texas-0,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
280,21304.24313725487,0.3548371658264895,7559.537254901958,Harris,2023-01-20,Texas-33,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
281,21304.24313725487,0.41197629414521564,8776.843137254904,Harris,2023-01-21,Texas-33,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
282,21304.24313725487,0.9345734680120799,19910.380392156836,Harris,2023-01-22,Texas-33,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
283,21304.24313725487,0.003797641710700368,80.90588235294116,Harris,2023-01-23,Texas-33,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
284,21304.24313725487,0.8426900873286411,17952.87450980391,Harris,2023-01-24,Texas-33,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
285,21304.24313725487,1.0,21304.24313725487,Harris,2023-01-29,Texas-33,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
286,21304.24313725487,0.9204912139384189,19610.368627450967,Harris,2023-01-30,Texas-33,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
287,21304.24313725487,0.8400550603746076,17896.73725490196,Harris,2023-01-31,Texas-33,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
288,21304.24313725487,0.9428568220415265,20086.85098039213,Harris,2023-02-01,Texas-33,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
289,21304.24313725487,0.9386707830641128,19997.67058823528,Harris,2023-02-02,Texas-33,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
290,11225.623529411798,0.8028477565681305,9012.46666666668,Dallas,2023-02-26,Texas-10,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
291,11225.623529411798,0.806663257100176,9055.298039215693,Dallas,2023-02-27,Texas-10,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
292,11225.623529411798,0.2369306355837163,2659.6941176470577,Dallas,2023-02-28,Texas-10,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
293,11225.623529411798,0.9972520850407364,11194.776470588266,Dallas,2023-03-01,Texas-10,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
294,11225.623529411798,1.0,11225.623529411798,Dallas,2023-03-02,Texas-10,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
295,11220.623529411798,0.3856826662668417,4327.600000000002,Dallas,2023-03-06,Texas-10,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
296,11225.623529411798,1.7816382268297896E-4,2.0,Dallas,2023-03-07,Texas-10,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
297,11225.623529411798,0.9876560418146996,11087.054901960813,Dallas,2023-03-08,Texas-10,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
298,11225.623529411798,0.8601553728270114,9655.780392156876,Dallas,2023-03-09,Texas-10,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
299,11225.623529411798,0.18358035223337033,2060.8039215686276,Dallas,2023-03-10,Texas-10,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
